TransactionID,CustomerID,Amount,TransactionType,Location,DeviceType,TimeOfDay,PreviousFraud,TransactionSpeed,Fraud
10577,1815,2332.365712,Purchase,Miami,Laptop,Afternoon,1,40.199027,0
10578,1403,2983.668414,Deposit,Chicago,POS,Morning,0,8.696195963,0
10579,1892,4418.698013,Transfer,Miami,Laptop,Afternoon,0,18.71495212,0
10580,3725,,Deposit,Los Angeles,POS,Morning,0,17.57374065,0
10581,4382,3748.385829,Transfer,Chicago,Mobile,Morning,1,29.57198763,0
10582,1067,6210.163152,Transfer,New York,Mobile,Night,0,57.89244692,0
10583,4534,7627.631514,Withdrawal,New York,Mobile,Afternoon,1,24.07081717,0
10584,1087,7358.226401,Purchase,Houston,POS,Night,0,51.6679159,0
10585,3264,8146.091435,Withdrawal,Los Angeles,Mobile,Night,1,24.63987379,0
10586,3048,331.5221881,Purchase,Los Angeles,ATM,Afternoon,0,20.09144763,0
10587,2158,486.8605589,Deposit,Houston,POS,Night,0,6.405612259,0
10588,2720,7895.935777,Transfer,Miami,ATM,Night,0,42.89449133,0
10589,2374,5335.457435,Transfer,Houston,POS,Night,0,18.02928608,0
10590,3187,5785.625331,Transfer,Los Angeles,ATM,Night,0,42.35495268,0
10591,3665,535.3427335,Deposit,New York,Mobile,Morning,0,22.5645118,0
10592,3180,2560.584874,Deposit,Houston,ATM,Afternoon,0,1.929416995,0
10593,2643,6387.159506,Withdrawal,Chicago,Mobile,Afternoon,0,10.32306672,0
10594,1177,8593.227082,Withdrawal,New York,POS,Night,0,46.87147437,0
10595,3857,9170.664138,Purchase,Miami,Mobile,Afternoon,0,13.78761811,0
10596,2381,5009.190763,Purchase,New York,Laptop,Morning,1,14.57911001,0
10597,3427,5459.287585,Transfer,Miami,Laptop,Night,1,20.66780181,0
10598,1907,8332.165814,Deposit,New York,Mobile,Night,1,11.89394795,0
10599,4942,5380.869761,Deposit,Los Angeles,Laptop,Night,0,32.77343293,0
10600,3705,5173.41667,Withdrawal,Miami,Laptop,Morning,0,31.33196684,0
10601,3497,9051.789537,Withdrawal,Miami,Laptop,Afternoon,0,38.2673957,0
10602,1585,7901.427883,Purchase,Houston,Laptop,Morning,0,58.04619168,0
10603,3510,9091.634538,Purchase,New York,ATM,Afternoon,0,8.050765747,0
10604,1989,2190.288077,Withdrawal,Miami,Laptop,Morning,0,23.68363515,0
10605,2131,5248.511112,Withdrawal,Miami,POS,Morning,0,30.470643,0
10606,3169,8426.296565,Deposit,New York,Mobile,Night,0,54.3311647,0
10607,3064,1120.366796,Purchase,New York,POS,Night,0,38.32067087,0
10608,2219,7948.674921,Withdrawal,Chicago,Laptop,Night,1,25.89168229,0
10609,3374,1837.9041,Withdrawal,Houston,POS,Morning,0,4.041378203,0
10610,1317,8083.106362,Transfer,Miami,Laptop,Morning,0,45.71015846,0
10611,3856,6123.889366,Withdrawal,New York,ATM,Afternoon,0,33.90519721,0
10612,2502,1940.427555,Withdrawal,Miami,ATM,Morning,0,40.90097726,0
10613,3034,4738.808252,Deposit,Chicago,ATM,Afternoon,0,19.72655905,0
10614,4323,6822.232613,Withdrawal,Chicago,Laptop,Night,1,16.16438104,1
10615,3042,6342.19048,Purchase,Miami,Mobile,Night,0,38.40301651,0
10616,1502,4278.19949,Transfer,Houston,ATM,Morning,1,25.98450434,0
10617,3022,8994.671624,Deposit,Los Angeles,Laptop,Afternoon,0,21.70417182,0
10618,1118,5197.441511,Purchase,Miami,Laptop,Afternoon,0,13.50059941,0
10619,4745,5063.614312,Transfer,Chicago,POS,Night,0,24.99542568,0
10620,1709,,Transfer,Houston,Laptop,Morning,1,56.10452,0
10621,4569,9221.982694,Withdrawal,New York,POS,Afternoon,0,7.455470375,0
10622,4557,1779.394521,Transfer,Houston,ATM,Afternoon,1,10.58852718,1
10623,1044,,Transfer,Houston,POS,Afternoon,0,36.72037411,0
10624,1313,8037.640338,Withdrawal,Miami,Laptop,Night,1,15.19343837,0
10625,4250,2162.378237,Deposit,Houston,POS,Morning,1,52.42251066,1
10626,4965,5278.459167,Withdrawal,New York,ATM,Afternoon,0,51.18161548,0
10627,1417,2414.442243,Deposit,Miami,Laptop,Morning,0,25.7720159,0
10628,3603,7599.353028,Transfer,Chicago,Mobile,Afternoon,0,41.13962304,0
10629,4854,5647.768267,Purchase,New York,Mobile,Night,1,46.79510903,0
10630,2101,8561.198845,Deposit,Miami,Laptop,Morning,0,20.50193196,0
10631,1325,8946.634449,Deposit,Miami,ATM,Afternoon,1,19.77859456,0
10632,4761,6490.84749,Deposit,Los Angeles,Laptop,Night,0,1.160565049,0
10633,4428,7256.658549,Deposit,New York,Mobile,Night,1,14.8615413,0
10634,2439,5496.708798,Transfer,Houston,Laptop,Night,0,41.19831212,0
10635,2986,3850.443043,Purchase,New York,POS,Afternoon,0,27.12337993,0
10636,3562,6484.698051,Deposit,New York,POS,Night,0,38.21223163,0
10637,3261,9083.803349,Purchase,Los Angeles,ATM,Night,1,14.32356882,0
10638,4925,4172.637001,Transfer,Houston,ATM,Night,0,36.95126333,0
10639,1073,3150.956163,Deposit,Los Angeles,ATM,Night,0,15.43172139,0
10640,4634,3890.485016,Purchase,Los Angeles,ATM,Night,0,42.65977654,0
10641,2602,4359.622326,Deposit,Los Angeles,POS,Afternoon,1,10.23353155,0
10642,1508,744.8746795,Deposit,New York,Mobile,Morning,1,18.07967499,0
10643,3379,4989.433986,Transfer,Los Angeles,ATM,Afternoon,0,13.17777196,0
10644,4164,4948.199338,Deposit,Chicago,ATM,Afternoon,0,2.493068242,0
10645,1687,5888.553838,Purchase,Houston,Mobile,Afternoon,0,54.81276022,0
10646,1656,3634.572104,Purchase,Houston,ATM,Morning,1,5.458812432,0
10647,2542,6134.944884,Transfer,Los Angeles,Mobile,Morning,0,25.50030674,0
10648,2292,8783.38094,Withdrawal,New York,ATM,Night,1,21.90037838,0
10649,2399,9555.155195,Withdrawal,Miami,ATM,Morning,0,11.76234245,0
10650,4905,5840.286039,Transfer,Miami,ATM,Afternoon,1,27.21565186,0
10651,4075,435.4836302,Transfer,New York,POS,Night,1,30.72541907,0
10652,4209,,Withdrawal,Los Angeles,POS,Morning,0,16.71554434,0
10653,4302,7061.561988,Withdrawal,Los Angeles,POS,Afternoon,0,32.04360824,0
10654,3647,,Purchase,Chicago,ATM,Night,0,38.88792747,0
10655,2552,1480.105433,Purchase,Miami,POS,Night,0,31.69857628,0
10656,2075,1442.751936,Purchase,Miami,POS,Night,0,53.98571241,0
10657,4717,1685.766617,Withdrawal,Houston,POS,Afternoon,1,9.095983416,0
10658,4794,465.2694909,Transfer,Los Angeles,Laptop,Night,0,50.50238482,0
10659,1324,9022.520345,Deposit,New York,POS,Afternoon,0,9.589100793,0
10660,1991,5412.274646,Purchase,Los Angeles,Laptop,Morning,0,26.37525781,0
10661,2993,,Deposit,Los Angeles,POS,Night,0,10.02360349,0
10662,4976,8282.804008,Transfer,Chicago,ATM,Morning,0,36.66738478,0
10663,4802,7917.494653,Withdrawal,New York,ATM,Night,0,21.39031459,0
10664,1716,,Purchase,Chicago,ATM,Night,0,27.6682025,0
10665,3770,9672.873679,Withdrawal,Chicago,Laptop,Night,1,10.67746444,1
10666,1276,,Transfer,Chicago,ATM,Afternoon,0,28.92822134,0
10667,3583,9503.851312,Purchase,Chicago,Mobile,Morning,0,44.44041965,0
10668,4557,7235.666584,Transfer,Los Angeles,POS,Night,0,56.13371454,0
10669,4587,715.9752212,Transfer,Houston,Laptop,Night,0,17.76303641,0
10670,1151,6821.013381,Purchase,Los Angeles,Laptop,Afternoon,1,26.60335479,0
10671,1954,6870.299429,Deposit,Chicago,Laptop,Night,0,47.18746191,0
10672,2506,9059.547032,Purchase,Chicago,ATM,Afternoon,0,33.90961309,0
10673,1258,3735.592003,Withdrawal,Houston,Mobile,Night,0,44.64574871,0
10674,3371,5853.265888,Deposit,Miami,Laptop,Morning,0,47.31299399,0
10675,4064,,Purchase,New York,POS,Afternoon,1,44.28513911,1
10676,1868,3327.431669,Purchase,Chicago,POS,Afternoon,0,57.16855934,0
10677,2191,631.8148243,Purchase,Chicago,Mobile,Night,0,44.16502122,0
10678,1687,5223.510998,Purchase,Los Angeles,POS,Morning,1,8.031694024,1
10679,1309,8176.302029,Purchase,Chicago,Mobile,Night,0,48.26851994,0
10680,3850,2072.362494,Withdrawal,Chicago,POS,Afternoon,1,6.258273517,0
10681,2502,,Transfer,New York,Mobile,Night,0,24.42480975,0
10682,4127,,Withdrawal,Los Angeles,ATM,Morning,0,21.71565697,0
10683,3667,1215.677794,Transfer,Miami,POS,Afternoon,1,10.2451915,0
10684,1472,5114.857951,Purchase,Chicago,POS,Morning,0,7.338398073,0
10685,4367,800.6947233,Withdrawal,Chicago,POS,Morning,0,18.07266562,0
10686,3508,5877.672765,Transfer,Miami,ATM,Afternoon,0,41.49765346,0
10687,4395,323.0612322,Transfer,Houston,ATM,Morning,1,13.14606002,0
10688,1813,1076.082569,Purchase,Miami,Laptop,Night,1,58.23739107,0
10689,1845,5504.47488,Purchase,Miami,Laptop,Afternoon,0,1.300974743,0
10690,2164,5918.160055,Deposit,Los Angeles,Mobile,Morning,1,34.57182397,0
10691,1666,299.5794316,Deposit,Miami,Laptop,Morning,0,33.9706046,0
10692,3309,5738.034112,Transfer,Los Angeles,POS,Night,0,17.18364208,0
10693,2808,8386.640228,Deposit,Miami,ATM,Night,0,36.13376866,0
10694,2443,7225.938611,Withdrawal,Chicago,ATM,Night,0,34.10594921,0
10695,2767,,Transfer,Chicago,ATM,Night,0,41.58443526,0
10696,2264,5928.821729,Withdrawal,Houston,ATM,Morning,0,52.51884808,0
10697,1354,6725.802476,Deposit,Miami,Mobile,Morning,0,6.928907077,0
10698,2872,381.9397055,Withdrawal,New York,Laptop,Morning,0,50.28149382,0
10699,3024,8554.92321,Transfer,Miami,ATM,Afternoon,1,2.20781049,1
10700,3817,9063.611299,Withdrawal,New York,Mobile,Morning,0,4.635991929,0
10701,4832,8506.018211,Transfer,Miami,POS,Afternoon,0,54.54578754,0
10702,4660,8248.068365,Deposit,Los Angeles,Laptop,Morning,0,42.63254238,0
10703,1179,7452.202333,Transfer,Chicago,Mobile,Night,0,38.919626,0
10704,1065,6337.985993,Deposit,New York,ATM,Morning,0,31.55189466,0
10705,1819,6789.48378,Purchase,New York,ATM,Afternoon,0,47.02384685,0
10706,2371,8065.88898,Deposit,Miami,ATM,Night,0,44.00459467,0
10707,1170,6628.359599,Transfer,Chicago,POS,Morning,0,21.29159731,0
10708,3521,3283.992297,Transfer,Houston,Laptop,Afternoon,0,30.22360158,0
10709,3581,3765.851411,Purchase,New York,ATM,Morning,0,29.45791118,0
10710,2390,8971.604109,Purchase,Chicago,Laptop,Night,1,26.5934064,1
10711,2130,181.0496371,Deposit,Chicago,POS,Afternoon,0,41.22621291,0
10712,3486,6991.217607,Withdrawal,New York,Mobile,Night,0,48.85527481,0
10713,1834,9548.227749,Withdrawal,Los Angeles,Laptop,Afternoon,0,57.36214768,0
10714,1226,7065.219418,Purchase,Los Angeles,Mobile,Night,0,25.36776967,0
10715,4515,9939.180762,Deposit,Miami,Laptop,Afternoon,0,42.2127737,0
10716,1441,6878.573606,Purchase,Miami,ATM,Afternoon,0,34.22085243,0
10717,3443,353.2866619,Purchase,Chicago,ATM,Morning,0,11.67539417,0
10718,1727,8271.828718,Transfer,New York,Mobile,Night,0,19.02580814,0
10719,2604,2853.45282,Transfer,Los Angeles,Laptop,Morning,1,51.10073391,0
10720,3131,4466.111684,Transfer,Chicago,POS,Night,0,48.65885582,0
10721,4686,,Purchase,Los Angeles,Laptop,Night,0,51.23904478,0
10722,4622,2692.855521,Deposit,New York,Mobile,Morning,1,3.509666471,0
10723,2036,4319.74298,Withdrawal,Los Angeles,Laptop,Afternoon,0,59.40956393,0
10724,2832,3793.72697,Withdrawal,Houston,Laptop,Night,0,33.87551947,0
10725,2848,6337.052433,Transfer,Miami,Mobile,Afternoon,0,30.85810911,0
10726,3740,8133.380498,Deposit,Los Angeles,Mobile,Night,0,44.33012291,0
10727,1492,2977.915645,Transfer,New York,Mobile,Morning,0,8.769056934,0
10728,4339,2145.074317,Deposit,New York,Laptop,Afternoon,0,14.48543006,0
10729,2548,6672.283756,Deposit,Houston,Mobile,Morning,0,56.58084032,0
10730,2143,6706.497458,Deposit,New York,Mobile,Night,0,13.20177806,0
10731,1969,9012.30108,Purchase,Houston,POS,Morning,0,20.85847357,0
10732,3400,169.2974077,Deposit,Chicago,POS,Night,0,15.52494387,0
10733,4128,8531.876215,Purchase,Los Angeles,POS,Afternoon,0,29.51982235,0
10734,3087,5214.811708,Withdrawal,New York,Mobile,Afternoon,0,48.43350767,0
10735,4957,6216.807871,Withdrawal,Miami,Mobile,Morning,0,50.41659426,0
10736,4407,922.8006912,Purchase,Los Angeles,POS,Morning,1,20.17362653,1
10737,1639,4331.823179,Withdrawal,Houston,ATM,Afternoon,0,5.379186763,0
10738,1172,2280.751048,Withdrawal,Los Angeles,ATM,Morning,0,7.639854791,0
10739,2570,2549.708051,Transfer,Los Angeles,POS,Morning,0,49.17991386,0
10740,1258,5045.910196,Purchase,New York,POS,Afternoon,0,26.2963574,0
10741,4959,8126.434945,Purchase,Miami,ATM,Night,1,49.45329087,0
10742,1516,7440.371492,Purchase,Chicago,POS,Morning,0,1.8343142,0
10743,3777,5914.089591,Transfer,Miami,Mobile,Morning,0,3.060731805,0
10744,1522,5398.787746,Purchase,Houston,POS,Afternoon,0,19.61352835,0
10745,2917,4278.787372,Withdrawal,Miami,Laptop,Night,0,13.04564203,0
10746,3886,9727.372636,Deposit,Miami,ATM,Night,1,39.06664681,0
10747,3164,5606.323617,Transfer,Houston,Mobile,Morning,0,35.53372932,0
10748,3231,2547.124319,Transfer,Miami,ATM,Morning,0,53.76385193,0
10749,2929,2308.607012,Purchase,Chicago,POS,Night,1,47.51924733,1
10750,4945,6117.416777,Deposit,Los Angeles,ATM,Morning,0,6.947474153,0
10751,2139,5233.046998,Deposit,Chicago,POS,Night,0,53.33892671,0
10752,3209,86.90105152,Deposit,Los Angeles,Mobile,Morning,0,8.081195597,0
10753,4650,8302.353068,Withdrawal,Los Angeles,Mobile,Morning,0,12.60686633,0
10754,4783,7044.182319,Deposit,Miami,ATM,Afternoon,0,30.81328104,0
10755,3590,6621.674604,Purchase,Los Angeles,Mobile,Night,0,7.583394764,0
10756,4658,697.1187704,Withdrawal,Houston,ATM,Night,0,14.38210313,0
10757,4308,3626.937943,Deposit,Chicago,ATM,Morning,0,27.41492994,0
10758,1838,9354.468785,Purchase,Los Angeles,ATM,Afternoon,0,15.65707408,0
10759,2089,,Withdrawal,Miami,ATM,Night,1,56.84974482,1
10760,2093,2862.573949,Withdrawal,Miami,Laptop,Morning,0,10.55824754,0
10761,4880,1579.018252,Deposit,Miami,Laptop,Morning,0,34.81811158,0
10762,3494,,Withdrawal,New York,POS,Afternoon,0,30.3726045,0
10763,3463,3564.745483,Transfer,Chicago,Mobile,Night,1,27.69800306,1
10764,3579,6825.441503,Purchase,Miami,Laptop,Night,0,14.79397044,0
10765,3488,9664.683753,Deposit,Houston,Laptop,Morning,1,12.25419224,1
10766,3785,3636.384485,Purchase,Miami,Mobile,Morning,0,18.92021126,0
10767,2969,631.6194848,Purchase,New York,ATM,Afternoon,0,35.95995817,0
10768,3511,8977.163943,Transfer,Chicago,Laptop,Night,0,35.27171626,0
10769,4992,389.1178051,Withdrawal,Los Angeles,Laptop,Night,0,46.57985462,0
10770,3443,9528.131313,Transfer,Chicago,Laptop,Afternoon,0,18.90357085,0
10771,3758,6649.148486,Transfer,Los Angeles,Laptop,Night,0,42.86677036,0
10772,2574,9417.475192,Withdrawal,Los Angeles,ATM,Afternoon,1,53.04746235,0
10773,4728,2004.60027,Deposit,Miami,Mobile,Night,0,51.61582929,0
10774,2580,416.5909546,Purchase,Houston,Laptop,Afternoon,1,28.47883344,1
10775,3442,4887.217683,Deposit,Houston,Laptop,Afternoon,1,40.01835073,1
10776,3373,4511.727912,Deposit,Miami,Laptop,Morning,0,50.06386812,0
10777,4964,3321.60781,Transfer,New York,Laptop,Night,1,10.15707984,1
10778,4990,9576.988179,Withdrawal,Los Angeles,Mobile,Morning,1,57.48227256,1
10779,2114,8227.611484,Withdrawal,Houston,ATM,Afternoon,0,36.52900582,0
10780,1749,6619.204394,Purchase,Chicago,POS,Afternoon,0,17.66396333,0
10781,2093,1636.954333,Withdrawal,New York,Mobile,Afternoon,0,31.92105988,0
10782,2189,7345.890848,Deposit,Miami,Laptop,Night,0,44.46167998,0
10783,3689,7272.854422,Withdrawal,New York,POS,Morning,0,49.4497891,0
10784,3261,,Withdrawal,Houston,Laptop,Afternoon,1,19.18195669,1
10785,2875,9248.611238,Deposit,Miami,Mobile,Night,0,21.19207254,0
10786,4672,1678.109043,Purchase,Houston,ATM,Afternoon,0,49.25332347,0
10787,4406,2680.702248,Purchase,Los Angeles,POS,Afternoon,0,50.52566291,0
10788,2787,641.6111491,Deposit,New York,POS,Afternoon,0,41.55314816,0
10789,3416,7956.555072,Withdrawal,Los Angeles,ATM,Afternoon,1,41.32379056,1
10790,4932,6221.376267,Withdrawal,Chicago,ATM,Morning,1,15.82852439,0
10791,2607,3156.253654,Purchase,Los Angeles,POS,Afternoon,1,57.41086614,0
10792,4748,1646.498499,Purchase,New York,POS,Afternoon,0,51.16274496,0
10793,1048,411.0762226,Purchase,Chicago,POS,Morning,0,52.43271342,0
10794,2075,1675.788231,Transfer,Houston,POS,Morning,1,12.53818898,0
10795,2312,4538.313617,Purchase,Chicago,ATM,Afternoon,0,59.04465467,0
10796,4861,2479.29792,Withdrawal,New York,Mobile,Morning,1,27.28731799,1
10797,2649,2597.231953,Purchase,Miami,Mobile,Morning,1,41.23042449,1
10798,4310,8757.007903,Withdrawal,Chicago,ATM,Morning,0,54.02248492,0
10799,3180,5156.225358,Withdrawal,Houston,Mobile,Morning,0,6.950770235,0
10800,4046,7295.227212,Withdrawal,Chicago,Mobile,Afternoon,0,19.77842222,0
10801,3833,366.7523808,Purchase,Los Angeles,Laptop,Night,0,22.72424245,0
10802,2189,3657.981923,Purchase,Miami,Mobile,Night,0,46.66584029,0
10803,2397,4796.90178,Deposit,New York,POS,Afternoon,0,18.43822568,0
10804,3420,1872.304384,Purchase,Miami,Mobile,Night,0,24.05501304,0
10805,2828,1210.713499,Purchase,Los Angeles,ATM,Morning,0,23.39312169,0
10806,4549,8704.334747,Purchase,Miami,Mobile,Night,0,54.80653926,0
10807,4826,9394.921955,Transfer,Los Angeles,ATM,Afternoon,0,1.200708059,0
10808,1478,797.2789135,Purchase,Chicago,POS,Night,0,9.282525644,0
10809,1831,3496.696938,Transfer,New York,Laptop,Afternoon,0,55.77123169,0
10810,3697,9583.273425,Withdrawal,Los Angeles,Laptop,Night,0,36.97234128,0
10811,2614,840.785714,Withdrawal,Los Angeles,Mobile,Morning,0,6.35152729,0
10812,1681,6439.977315,Withdrawal,Chicago,Mobile,Morning,1,28.97572709,0
10813,4706,9722.491496,Withdrawal,Los Angeles,ATM,Morning,0,56.27641345,0
10814,3735,9782.454449,Transfer,New York,Laptop,Night,0,45.59669072,0
10815,2323,4717.521076,Transfer,Houston,POS,Night,1,16.10188033,1
10816,1081,1635.863587,Withdrawal,Miami,ATM,Night,0,26.6374576,0
10817,1086,2028.822307,Purchase,Los Angeles,Mobile,Morning,1,29.95268666,0
10818,3272,8897.117937,Withdrawal,Miami,Laptop,Night,0,46.12153647,0
10819,3063,91177.13213,Withdrawal,Miami,Mobile,Night,1,234.5782159,1
10820,1821,6082.717642,Transfer,Houston,Laptop,Afternoon,0,18.33040945,0
10821,4429,7664.102231,Withdrawal,Los Angeles,ATM,Morning,0,43.83981587,0
10822,1162,7401.913202,Transfer,New York,POS,Night,0,58.45024739,0
10823,4681,6621.597764,Deposit,Los Angeles,POS,Afternoon,0,5.281773517,0
10824,4739,8274.496779,Transfer,Miami,POS,Afternoon,0,49.10152975,0
10825,3561,6857.212164,Withdrawal,Chicago,POS,Afternoon,0,36.01368636,0
10826,3397,5344.683034,Purchase,Houston,POS,Morning,1,23.45958752,0
10827,2932,2377.194062,Transfer,New York,Mobile,Afternoon,1,47.59363964,1
10828,3728,7441.44256,Transfer,New York,Mobile,Morning,0,20.22663536,0
10829,4535,4739.6443,Transfer,Miami,POS,Afternoon,0,20.77148643,0
10830,2850,2954.968923,Withdrawal,New York,Laptop,Night,0,30.52691735,0
10831,2860,8021.443295,Withdrawal,Miami,ATM,Morning,0,28.00456298,0
10832,4446,6970.168868,Transfer,New York,Laptop,Morning,0,8.848421281,0
10833,2115,9374.022236,Purchase,New York,Laptop,Night,0,2.489288125,0
10834,3228,1662.761984,Withdrawal,Miami,POS,Afternoon,0,38.32493616,0
10835,3790,6495.400954,Purchase,Houston,Laptop,Morning,0,20.76069555,0
10836,4372,2449.952286,Deposit,New York,Mobile,Morning,0,31.87759171,0
10837,3707,9036.794023,Purchase,Los Angeles,ATM,Morning,1,13.12352649,0
10838,4863,1003.999148,Withdrawal,Chicago,ATM,Morning,0,34.49590325,0
10839,4260,6565.056446,Transfer,Miami,ATM,Morning,1,20.53221737,0
10840,2882,7912.946358,Deposit,New York,Laptop,Night,0,37.03437438,0
10841,4933,3555.629225,Purchase,Houston,ATM,Morning,0,40.9352216,0
10842,4385,9541.839413,Transfer,Los Angeles,ATM,Morning,0,1.178492796,0
10843,3540,,Deposit,Miami,Mobile,Night,0,26.43986775,0
10844,1922,2953.236814,Purchase,Los Angeles,POS,Afternoon,1,43.83194777,1
10845,4993,85.33551623,Transfer,Chicago,POS,Morning,0,44.6470258,0
10846,3175,2973.605189,Deposit,Houston,Mobile,Night,0,23.46621984,0
10847,4590,2820.2916,Withdrawal,Miami,Mobile,Night,0,49.43660436,0
10848,2449,8900.746429,Purchase,Miami,POS,Afternoon,1,39.36690269,1
10849,2582,,Purchase,New York,Laptop,Morning,0,59.3623613,0
10850,1564,713.6954598,Deposit,Los Angeles,Mobile,Morning,0,31.23882268,0
10851,4258,4718.235337,Purchase,Miami,ATM,Afternoon,1,23.15392815,1
10852,3597,5487.836665,Transfer,Los Angeles,Mobile,Night,0,55.24001773,0
10853,3500,938.1874967,Purchase,Chicago,Laptop,Night,0,24.80444847,0
10854,1470,3781.202114,Purchase,New York,Mobile,Night,1,38.78152354,1
10855,1987,3177.65335,Transfer,Chicago,ATM,Afternoon,0,49.72093063,0
10856,3785,5365.20298,Transfer,New York,Mobile,Afternoon,0,28.17682638,0
10857,4636,6615.297088,Withdrawal,New York,Mobile,Night,0,27.06763662,0
10858,2934,7037.816254,Transfer,Los Angeles,Mobile,Morning,0,18.0239812,0
10859,1223,1376.182686,Purchase,New York,POS,Morning,0,57.76592267,0
10860,3201,8131.347542,Deposit,Chicago,POS,Night,0,56.69506927,0
10861,3607,6788.634878,Purchase,Chicago,Laptop,Morning,0,28.48499009,0
10862,1350,8891.858418,Withdrawal,Chicago,POS,Night,0,20.30627355,0
10863,4218,4498.867234,Deposit,Los Angeles,Laptop,Night,0,8.538932543,0
10864,2928,8939.95873,Withdrawal,Los Angeles,POS,Morning,0,29.18748249,0
10865,4647,8659.083482,Purchase,Houston,Laptop,Morning,0,53.74673464,0
10866,1348,4389.70923,Transfer,Miami,Laptop,Afternoon,0,52.28179036,0
10867,1181,3817.62172,Deposit,Houston,Laptop,Morning,0,7.85680044,0
10868,1636,9328.79203,Purchase,Houston,Mobile,Morning,1,29.66735611,0
10869,2017,7154.495698,Deposit,New York,Mobile,Morning,0,49.12079336,0
10870,3226,9283.171011,Withdrawal,New York,Laptop,Morning,1,50.26557864,1
10871,4110,7971.778041,Purchase,Houston,Laptop,Night,1,56.12505345,0
10872,1771,6096.881419,Deposit,Miami,Mobile,Morning,0,12.98525886,0
10873,3941,1167.369242,Purchase,Houston,ATM,Night,0,25.4752019,0
10874,4074,2921.891919,Purchase,Los Angeles,Mobile,Night,0,57.3108856,0
10875,2015,9688.735647,Withdrawal,Chicago,Laptop,Afternoon,1,16.98558462,1
10876,3111,3201.026766,Withdrawal,Houston,Mobile,Night,1,20.75483132,0
10877,1028,941.6161492,Withdrawal,New York,POS,Morning,0,14.31387159,0
10878,3419,7078.458026,Transfer,Miami,Laptop,Afternoon,0,32.78343288,0
10879,4594,,Deposit,New York,Mobile,Afternoon,0,32.25455274,0
10880,3144,2861.722626,Withdrawal,Los Angeles,POS,Afternoon,0,49.2120543,0
10881,2893,2983.743074,Transfer,New York,Mobile,Night,0,25.35630897,0
10882,2465,4694.240925,Transfer,New York,Mobile,Night,1,15.76320417,0
10883,2226,227.6716081,Deposit,Miami,ATM,Night,0,50.01401917,0
10884,4482,7895.336874,Deposit,Miami,Mobile,Afternoon,0,39.32116549,0
10885,4040,3177.716985,Withdrawal,New York,Mobile,Night,1,10.21911322,0
10886,3068,8539.093389,Transfer,New York,ATM,Night,0,34.64046141,0
10887,4622,8028.277912,Deposit,Houston,Mobile,Afternoon,1,28.1322524,0
10888,3782,6617.406311,Deposit,Los Angeles,ATM,Afternoon,1,50.90073606,0
10889,2125,3255.499922,Deposit,Houston,POS,Morning,1,36.49735654,0
10890,4117,5168.002451,Deposit,Miami,ATM,Afternoon,0,47.67776659,0
10891,1065,4453.844283,Transfer,Houston,POS,Afternoon,0,28.34841874,0
10892,3650,33954.30044,Purchase,Houston,ATM,Afternoon,0,294.2195692,0
10893,4235,8482.88153,Deposit,New York,POS,Morning,1,48.18766481,0
10894,2134,4840.235675,Transfer,New York,Mobile,Morning,0,36.31746774,0
10895,1337,8328.903747,Deposit,Los Angeles,POS,Morning,1,48.95646479,0
10896,3170,1061.132557,Transfer,Chicago,POS,Afternoon,1,19.90014913,0
10897,2728,1418.837638,Withdrawal,Chicago,Laptop,Morning,0,58.66920271,0
10898,1446,9773.429848,Purchase,Houston,POS,Afternoon,1,25.48428931,0
10899,3658,,Transfer,Los Angeles,Mobile,Night,1,22.85284105,1
10900,4362,5102.599038,Transfer,Los Angeles,Laptop,Morning,0,47.4664066,0
10901,3718,5236.329071,Transfer,Miami,Laptop,Night,0,38.20449513,0
10902,4483,2160.535053,Deposit,New York,ATM,Afternoon,1,46.32972093,0
10903,3662,7189.852456,Withdrawal,Miami,POS,Night,0,46.99348003,0
10904,3944,,Deposit,Chicago,ATM,Morning,1,38.55703225,1
10905,1280,5737.503894,Withdrawal,Los Angeles,ATM,Morning,1,50.82635543,0
10906,4114,5711.980278,Purchase,Chicago,POS,Afternoon,0,43.85903283,0
10907,4557,9142.742357,Deposit,New York,ATM,Morning,0,35.07071765,0
10908,1595,5266.566273,Transfer,New York,Mobile,Night,0,45.90795276,0
10909,2986,1379.256333,Purchase,New York,Mobile,Night,0,30.37194473,0
10910,3750,5731.80506,Deposit,Chicago,POS,Morning,0,29.63018382,0
10911,2074,922.3631672,Withdrawal,Los Angeles,POS,Morning,1,21.03950306,0
10912,4969,2045.900415,Deposit,Miami,Laptop,Afternoon,1,50.98238048,0
10913,1209,320.774756,Deposit,Los Angeles,POS,Night,1,18.65989026,0
10914,1125,5137.802889,Transfer,Los Angeles,POS,Morning,0,15.83069979,0
10915,1491,854.4808268,Transfer,Houston,Mobile,Night,0,13.95508238,0
10916,4580,4699.249842,Purchase,Los Angeles,Mobile,Afternoon,0,39.9692928,0
10917,4007,9330.120903,Transfer,Miami,POS,Night,0,12.76963196,0
10918,1969,7200.416516,Deposit,Houston,Laptop,Afternoon,0,52.18606073,0
10919,1580,783.3426255,Deposit,Los Angeles,Mobile,Night,0,42.18609033,0
10920,3824,2249.856024,Withdrawal,Houston,Mobile,Afternoon,1,47.5995824,0
10921,3305,6739.887575,Deposit,Los Angeles,ATM,Morning,1,9.308679084,1
